clean_path,noisy_path,text
Dataset/clean/004020.tif,Dataset/noisy/004020.tif,नास्तीत्यर्थः
Dataset/clean/004021.tif,Dataset/noisy/004021.tif,॥
Dataset/clean/004022.tif,Dataset/noisy/004022.tif,कुत
Dataset/clean/004023.tif,Dataset/noisy/004023.tif,प्रतिज्ञात
Dataset/clean/004024.tif,Dataset/noisy/004024.tif,माह
Dataset/clean/004025.tif,Dataset/noisy/004025.tif,।
Dataset/clean/004026.tif,Dataset/noisy/004026.tif,यदग्नेरिति
Dataset/clean/004027.tif,Dataset/noisy/004027.tif,पी
Dataset/clean/004028.tif,Dataset/noisy/004028.tif,व
Dataset/clean/004029.tif,Dataset/noisy/004029.tif,मुख्य
Dataset/clean/004030.tif,Dataset/noisy/004030.tif,तो
Dataset/clean/004031.tif,Dataset/noisy/004031.tif,धीन
Dataset/clean/004032.tif,Dataset/noisy/004032.tif,दिनान
Dataset/clean/004033.tif,Dataset/noisy/004033.tif,पगतमेभूत्
Dataset/clean/004034.tif,Dataset/noisy/004034.tif,।
Dataset/clean/004035.tif,Dataset/noisy/004035.tif,त्त्याह
Dataset/clean/004036.tif,Dataset/noisy/004036.tif,चे
Dataset/clean/004037.tif,Dataset/noisy/004037.tif,सर्वविज्ञानादिकमुपदेश​
Dataset/clean/004038.tif,Dataset/noisy/004038.tif,एकाव
Dataset/clean/004039.tif,Dataset/noisy/004039.tif,त्वेन
Dataset/clean/004040.tif,Dataset/noisy/004040.tif,.
Dataset/clean/004041.tif,Dataset/noisy/004041.tif,त्यर्थ.ख
Dataset/clean/004042.tif,Dataset/noisy/004042.tif,४॥
Dataset/clean/004043.tif,Dataset/noisy/004043.tif,अश्रूतवम
Dataset/clean/004044.tif,Dataset/noisy/004044.tif,पूर्वे
Dataset/clean/004045.tif,Dataset/noisy/004045.tif,र्जगत्कर्व्ट
Dataset/clean/004046.tif,Dataset/noisy/004046.tif,प्राध्मन्य
Dataset/clean/004047.tif,Dataset/noisy/004047.tif,तुज्ञातमिवभ
Dataset/clean/004048.tif,Dataset/noisy/004048.tif,प्यघनो
Dataset/clean/004049.tif,Dataset/noisy/004049.tif,र्ह
Dataset/clean/004050.tif,Dataset/noisy/004050.tif,नव्यवह्रष्यतीत्त्येतदाहु
Dataset/clean/004051.tif,Dataset/noisy/004051.tif,भगवत
Dataset/clean/004052.tif,Dataset/noisy/004052.tif,चक्रुर्यद्विज्ञातमिवाभूदित्त्येता
Dataset/clean/004053.tif,Dataset/noisy/004053.tif,तद्विदा
Dataset/clean/004054.tif,Dataset/noisy/004054.tif,स्य​रूपमिति
Dataset/clean/004055.tif,Dataset/noisy/004055.tif,त्त्यन्न
Dataset/clean/004056.tif,Dataset/noisy/004056.tif,विजानीहिीति॥खेड
Dataset/clean/004057.tif,Dataset/noisy/004057.tif,भ​वति
Dataset/clean/004058.tif,Dataset/noisy/004058.tif,प्राप्यत्रिवृत्रियवृदे
Dataset/clean/004059.tif,Dataset/noisy/004059.tif,पुरुषं
Dataset/clean/004060.tif,Dataset/noisy/004060.tif,न्घोदेवताः
Dataset/clean/004061.tif,Dataset/noisy/004061.tif,देवतानी
Dataset/clean/004062.tif,Dataset/noisy/004062.tif,समासइतितद्विदां
Dataset/clean/004063.tif,Dataset/noisy/004063.tif,पसभूत।
Dataset/clean/004064.tif,Dataset/noisy/004064.tif,तितद्विदा
Dataset/clean/004065.tif,Dataset/noisy/004065.tif,व्रे
Dataset/clean/004066.tif,Dataset/noisy/004066.tif,॥
Dataset/clean/004067.tif,Dataset/noisy/004067.tif,यदुकॢश्रुेमित्यादिवाक्यद्व​यमप्येव
Dataset/clean/004068.tif,Dataset/noisy/004068.tif,अवि
Dataset/clean/004069.tif,Dataset/noisy/004069.tif,त्
Dataset/clean/004070.tif,Dataset/noisy/004070.tif,ध्येय
Dataset/clean/004071.tif,Dataset/noisy/004071.tif,यदुय
Dataset/clean/004072.tif,Dataset/noisy/004072.tif,इवशब्दोऽमुख्यव्र​
Dataset/clean/004073.tif,Dataset/noisy/004073.tif,टमविज्ञातमिवाभूत् तदप्येता
Dataset/clean/004074.tif,Dataset/noisy/004074.tif,त्रुरित्य
Dataset/clean/004075.tif,Dataset/noisy/004075.tif,समुदायइतितद्विदांच
Dataset/clean/004076.tif,Dataset/noisy/004076.tif,पूर्वेअंन्येविदाचक्रु
Dataset/clean/004077.tif,Dataset/noisy/004077.tif,र्ज्ञानप्रकार
Dataset/clean/004078.tif,Dataset/noisy/004078.tif,रज्ञातवतःतै
Dataset/clean/004079.tif,Dataset/noisy/004079.tif,तेजसोरूप।
Dataset/clean/004080.tif,Dataset/noisy/004080.tif,अस्तितत्
Dataset/clean/004081.tif,Dataset/noisy/004081.tif,तूउ
Dataset/clean/004082.tif,Dataset/noisy/004082.tif,एकं
Dataset/clean/004083.tif,Dataset/noisy/004083.tif,तेजो
Dataset/clean/004084.tif,Dataset/noisy/004084.tif,वृेनस्फु
Dataset/clean/004085.tif,Dataset/noisy/004085.tif,एतद्व​स्मवैतद्विद्वां
Dataset/clean/004086.tif,Dataset/noisy/004086.tif,ऽ
Dataset/clean/004087.tif,Dataset/noisy/004087.tif,चारक्ष
Dataset/clean/004088.tif,Dataset/noisy/004088.tif,स्पेत्यादिवाक्यत्र
Dataset/clean/004089.tif,Dataset/noisy/004089.tif,त्त्य
Dataset/clean/004090.tif,Dataset/noisy/004090.tif,जआद्यात्त्म
Dataset/clean/004091.tif,Dataset/noisy/004091.tif,जप्रभत्यात्त्मक
Dataset/clean/004092.tif,Dataset/noisy/004092.tif,त्वंप्रकारां
Dataset/clean/004093.tif,Dataset/noisy/004093.tif,क
Dataset/clean/004094.tif,Dataset/noisy/004094.tif,खल्यि
Dataset/clean/004095.tif,Dataset/noisy/004095.tif,थानु
Dataset/clean/004096.tif,Dataset/noisy/004096.tif,प्रस्तावयतिप्य​
Dataset/clean/004097.tif,Dataset/noisy/004097.tif,त्त्यादिना
Dataset/clean/004098.tif,Dataset/noisy/004098.tif,त्री
Dataset/clean/004099.tif,Dataset/noisy/004099.tif,कुत्र​
Dataset/clean/004100.tif,Dataset/noisy/004100.tif,सित्धअ
Dataset/clean/004101.tif,Dataset/noisy/004101.tif,स्तस्यै।व
Dataset/clean/004102.tif,Dataset/noisy/004102.tif,त्वादित
Dataset/clean/004103.tif,Dataset/noisy/004103.tif,.
Dataset/clean/004104.tif,Dataset/noisy/004104.tif,र
Dataset/clean/004105.tif,Dataset/noisy/004105.tif,वशरी
Dataset/clean/004106.tif,Dataset/noisy/004106.tif,न्फवाचपिते
Dataset/clean/004107.tif,Dataset/noisy/004107.tif,बन्नसहिता
Dataset/clean/004108.tif,Dataset/noisy/004108.tif,तेजाे
Dataset/clean/004109.tif,Dataset/noisy/004109.tif,पूर्वे
Dataset/clean/004110.tif,Dataset/noisy/004110.tif,सआहुः
Dataset/clean/004111.tif,Dataset/noisy/004111.tif,नोघकश्च
Dataset/clean/004112.tif,Dataset/noisy/004112.tif,महाश्रोत्रियान
Dataset/clean/004113.tif,Dataset/noisy/004113.tif,त्धेभ्यो
Dataset/clean/004114.tif,Dataset/noisy/004114.tif,नाश्रूतममतमविज्ञातमुदाहरिष्यतीति
Dataset/clean/004115.tif,Dataset/noisy/004115.tif,चक्रुर्यदुव्लक्षमिवाभूदि
Dataset/clean/004116.tif,Dataset/noisy/004116.tif,तद्विदां
Dataset/clean/004117.tif,Dataset/noisy/004117.tif,क्रुर्यदुश्रुकॢमिवाभूदित्यपांऽरूपमिति
Dataset/clean/004118.tif,Dataset/noisy/004118.tif,डूवमितिविदीच
Dataset/clean/004119.tif,Dataset/noisy/004119.tif,केतिकत
Dataset/clean/004120.tif,Dataset/noisy/004120.tif,सी
Dataset/clean/004121.tif,Dataset/noisy/004121.tif,द्र​​स्मेति।तत् साहउस्य
Dataset/clean/004122.tif,Dataset/noisy/004122.tif,पृथिव्या:
Dataset/clean/004123.tif,Dataset/noisy/004123.tif,सर्थ:।न
Dataset/clean/004124.tif,Dataset/noisy/004124.tif,प्राणा
Dataset/clean/004125.tif,Dataset/noisy/004125.tif,महाशाल
Dataset/clean/004126.tif,Dataset/noisy/004126.tif,द्वेतुभ्यां
Dataset/clean/004127.tif,Dataset/noisy/004127.tif,ब्रह्मज्ञानेन:
Dataset/clean/004128.tif,Dataset/noisy/004128.tif,द्वा
Dataset/clean/004129.tif,Dataset/noisy/004129.tif,तो
Dataset/clean/004130.tif,Dataset/noisy/004130.tif,प्राच्सन्यरूप
Dataset/clean/004131.tif,Dataset/noisy/004131.tif,बन्नानां
Dataset/clean/004132.tif,Dataset/noisy/004132.tif,त्टर्व्टत्कर
Dataset/clean/004133.tif,Dataset/noisy/004133.tif,पाेने
Dataset/clean/004134.tif,Dataset/noisy/004134.tif,कत्त्टत्व
Dataset/clean/004135.tif,Dataset/noisy/004135.tif,ध्येया॰॥
Dataset/clean/004136.tif,Dataset/noisy/004136.tif,च्यमित्यर्थः
Dataset/clean/004137.tif,Dataset/noisy/004137.tif,सत्त्य
Dataset/clean/004138.tif,Dataset/noisy/004138.tif,श्रवम
Dataset/clean/004139.tif,Dataset/noisy/004139.tif,अब्रुप
Dataset/clean/004140.tif,Dataset/noisy/004140.tif,ब् दे
Dataset/clean/004141.tif,Dataset/noisy/004141.tif,व्रा
Dataset/clean/004142.tif,Dataset/noisy/004142.tif,त्याह
Dataset/clean/004143.tif,Dataset/noisy/004143.tif,अपागादिति॥अग्नेरग्निनाम्नो
Dataset/clean/004144.tif,Dataset/noisy/004144.tif,प्रव्टत्तिनिमित्त
Dataset/clean/004145.tif,Dataset/noisy/004145.tif,यदग्निव्र​मग्नि
Dataset/clean/004146.tif,Dataset/noisy/004146.tif,तूअपागाअ
Dataset/clean/004147.tif,Dataset/noisy/004147.tif,क्षणमुच्च
Dataset/clean/004148.tif,Dataset/noisy/004148.tif,नामधेय।त्री
Dataset/clean/004149.tif,Dataset/noisy/004149.tif,तेजसस्तडूप
Dataset/clean/004150.tif,Dataset/noisy/004150.tif,यछुकॢ
Dataset/clean/004151.tif,Dataset/noisy/004151.tif,तदपाय
Dataset/clean/004152.tif,Dataset/noisy/004152.tif,ह्तह्र
Dataset/clean/004153.tif,Dataset/noisy/004153.tif,यछुकॢंतदथा
Dataset/clean/004154.tif,Dataset/noisy/004154.tif,क्ष्
Dataset/clean/004155.tif,Dataset/noisy/004155.tif,मुख्य
Dataset/clean/004156.tif,Dataset/noisy/004156.tif,दग्नेरग्नित्व
Dataset/clean/004157.tif,Dataset/noisy/004157.tif,स
Dataset/clean/004158.tif,Dataset/noisy/004158.tif,ल्लष्तरूपं
Dataset/clean/004159.tif,Dataset/noisy/004159.tif,धीन
Dataset/clean/004160.tif,Dataset/noisy/004160.tif,तदन्नस्य
Dataset/clean/004161.tif,Dataset/noisy/004161.tif,श्रुकॢरूपं
Dataset/clean/004162.tif,Dataset/noisy/004162.tif,धीनचे
Dataset/clean/004163.tif,Dataset/noisy/004163.tif,रूपप्टथिवीदेवशि
Dataset/clean/004164.tif,Dataset/noisy/004164.tif,पीत्येवसत्त्य॥॰
Dataset/clean/004165.tif,Dataset/noisy/004165.tif,अहकारमोचनाय
Dataset/clean/004166.tif,Dataset/noisy/004166.tif,रूप
Dataset/clean/004167.tif,Dataset/noisy/004167.tif,स्तडूपयछुक्कतद
Dataset/clean/004168.tif,Dataset/noisy/004168.tif,नामधेय
Dataset/clean/004169.tif,Dataset/noisy/004169.tif,हितरूप
Dataset/clean/004170.tif,Dataset/noisy/004170.tif,तेजसस्तद्रूप
Dataset/clean/004171.tif,Dataset/noisy/004171.tif,अपागाच्च
Dataset/clean/004172.tif,Dataset/noisy/004172.tif,च्चद्रत्व
Dataset/clean/004173.tif,Dataset/noisy/004173.tif,समुद्भव
Dataset/clean/004174.tif,Dataset/noisy/004174.tif,देव्यधीन
Dataset/clean/004175.tif,Dataset/noisy/004175.tif,क्षपाविकारो
Dataset/clean/004176.tif,Dataset/noisy/004176.tif,जसोरूप
Dataset/clean/004177.tif,Dataset/noisy/004177.tif,त्त्ययच्चंद्र
Dataset/clean/004178.tif,Dataset/noisy/004178.tif,मसोरोहित
Dataset/clean/004179.tif,Dataset/noisy/004179.tif,रूप
Dataset/clean/004180.tif,Dataset/noisy/004180.tif,च्चारपा
Dataset/clean/004181.tif,Dataset/noisy/004181.tif,परिव्राजकाचार्यस्पश्रीमत्
Dataset/clean/004182.tif,Dataset/noisy/004182.tif,॥
Dataset/clean/004183.tif,Dataset/noisy/004183.tif,१७
Dataset/clean/004184.tif,Dataset/noisy/004184.tif,तरंचस्तो
Dataset/clean/004185.tif,Dataset/noisy/004185.tif,कफलमुपदिष्टमनं
Dataset/clean/004186.tif,Dataset/noisy/004186.tif,॥
Dataset/clean/004187.tif,Dataset/noisy/004187.tif,॥
Dataset/clean/004188.tif,Dataset/noisy/004188.tif,॥छांग॰॥
Dataset/clean/004189.tif,Dataset/noisy/004189.tif,॥कृउत्र:
Dataset/clean/004190.tif,Dataset/noisy/004190.tif,"॥डोमित्येतरत्तरमित्यादिसामावय
वविषयमुपासनमने"
Dataset/clean/004191.tif,Dataset/noisy/004191.tif,:
Dataset/clean/004192.tif,Dataset/noisy/004192.tif,नैनमुपागादित्येव
Dataset/clean/004193.tif,Dataset/noisy/004193.tif,नंसार्म
Dataset/clean/004194.tif,Dataset/noisy/004194.tif,साै।
Dataset/clean/004195.tif,Dataset/noisy/004195.tif,प्रात्प्पा
Dataset/clean/004196.tif,Dataset/noisy/004196.tif,शंका
Dataset/clean/004197.tif,Dataset/noisy/004197.tif,सइत्यभिप्रायः
Dataset/clean/004198.tif,Dataset/noisy/004198.tif,शोभनाभिप्रायेण
Dataset/clean/004199.tif,Dataset/noisy/004199.tif,साधुनै
Dataset/clean/004200.tif,Dataset/noisy/004200.tif,मुपागादित्येव
Dataset/clean/004201.tif,Dataset/noisy/004201.tif,त्राहु
Dataset/clean/004202.tif,Dataset/noisy/004202.tif,र्लौकिकाः
Dataset/clean/004203.tif,Dataset/noisy/004203.tif,व्य​साधुकार्य
Dataset/clean/004204.tif,Dataset/noisy/004204.tif,मपर्श्पते
Dataset/clean/004205.tif,Dataset/noisy/004205.tif,॥
Dataset/clean/004206.tif,Dataset/noisy/004206.tif,पुनर्विपर्ययोर्बधनाद्यसाधुकार्यप
Dataset/clean/004207.tif,Dataset/noisy/004207.tif,एनराजा
Dataset/clean/004208.tif,Dataset/noisy/004208.tif,साम्ता
Dataset/clean/004209.tif,Dataset/noisy/004209.tif,॥
Dataset/clean/004210.tif,Dataset/noisy/004210.tif,करर्णउताथाप्पा
Dataset/clean/004211.tif,Dataset/noisy/004211.tif,त्तत्रैवं
Dataset/clean/004212.tif,Dataset/noisy/004212.tif,कुशला।स्त
Dataset/clean/004213.tif,Dataset/noisy/004213.tif,त्तते
Dataset/clean/004214.tif,Dataset/noisy/004214.tif,मेत्याचं
Dataset/clean/004215.tif,Dataset/noisy/004215.tif,साधुविपरिर्त
Dataset/clean/004216.tif,Dataset/noisy/004216.tif,रवलु
Dataset/clean/004217.tif,Dataset/noisy/004217.tif,।य
Dataset/clean/004218.tif,Dataset/noisy/004218.tif,वाची
Dataset/clean/004219.tif,Dataset/noisy/004219.tif,स्पपांच
Dataset/clean/004220.tif,Dataset/noisy/004220.tif,।
Dataset/clean/004221.tif,Dataset/noisy/004221.tif,श्यंतित
Dataset/clean/004222.tif,Dataset/noisy/004222.tif,नमुपागादित्यसाधु
Dataset/clean/004223.tif,Dataset/noisy/004223.tif,तदाऊ:।
Dataset/clean/004224.tif,Dataset/noisy/004224.tif,अथोतापि
Dataset/clean/004225.tif,Dataset/noisy/004225.tif,चाऊ
Dataset/clean/004226.tif,Dataset/noisy/004226.tif,स्वसंवेद्यं
Dataset/clean/004227.tif,Dataset/noisy/004227.tif,सामनी।
Dataset/clean/004228.tif,Dataset/noisy/004228.tif,तं
Dataset/clean/004229.tif,Dataset/noisy/004229.tif,चोपा
Dataset/clean/004230.tif,Dataset/noisy/004230.tif,इति
Dataset/clean/004231.tif,Dataset/noisy/004231.tif,भक्ति
Dataset/clean/004232.tif,Dataset/noisy/004232.tif,भक्ति
Dataset/clean/004233.tif,Dataset/noisy/004233.tif,विशिष्ट
Dataset/clean/004234.tif,Dataset/noisy/004234.tif,।
Dataset/clean/004235.tif,Dataset/noisy/004235.tif,शिविषयमुपासनमुच्यत
Dataset/clean/004236.tif,Dataset/noisy/004236.tif,कदेशोपासनानंतरमे
Dataset/clean/004237.tif,Dataset/noisy/004237.tif,।
Dataset/clean/004238.tif,Dataset/noisy/004238.tif,साम
Dataset/clean/004239.tif,Dataset/noisy/004239.tif,समस्त
Dataset/clean/004240.tif,Dataset/noisy/004240.tif,गाडुपगतवान्॥को
Dataset/clean/004241.tif,Dataset/noisy/004241.tif,यतोऽसाधुत्व
Dataset/clean/004242.tif,Dataset/noisy/004242.tif,॥
Dataset/clean/004243.tif,Dataset/noisy/004243.tif,त
Dataset/clean/004244.tif,Dataset/noisy/004244.tif,तत्र
Dataset/clean/004245.tif,Dataset/noisy/004245.tif,बंधना
Dataset/clean/004246.tif,Dataset/noisy/004246.tif,यत्र
Dataset/clean/004247.tif,Dataset/noisy/004247.tif,॥
Dataset/clean/004248.tif,Dataset/noisy/004248.tif,त्रासाम्मै
Dataset/clean/004249.tif,Dataset/noisy/004249.tif,ह
Dataset/clean/004250.tif,Dataset/noisy/004250.tif,साध्वसाधुविवेक
Dataset/clean/004251.tif,Dataset/noisy/004251.tif,तदसा
Dataset/clean/004252.tif,Dataset/noisy/004252.tif,यद
Dataset/clean/004253.tif,Dataset/noisy/004253.tif,।
Dataset/clean/004254.tif,Dataset/noisy/004254.tif,त्याच
Dataset/clean/004255.tif,Dataset/noisy/004255.tif,सामे
Dataset/clean/004256.tif,Dataset/noisy/004256.tif,कथमवगम्यतइत्याह
Dataset/clean/004257.tif,Dataset/noisy/004257.tif,॥
Dataset/clean/004258.tif,Dataset/noisy/004258.tif,इत्युपसंहारा
Dataset/clean/004259.tif,Dataset/noisy/004259.tif,साधु
Dataset/clean/004260.tif,Dataset/noisy/004260.tif,।
Dataset/clean/004261.tif,Dataset/noisy/004261.tif,विद्यमान
Dataset/clean/004262.tif,Dataset/noisy/004262.tif,त्रा
Dataset/clean/004263.tif,Dataset/noisy/004263.tif,साम्न
Dataset/clean/004264.tif,Dataset/noisy/004264.tif,।
Dataset/clean/004265.tif,Dataset/noisy/004265.tif,निंदार्थत्व
Dataset/clean/004266.tif,Dataset/noisy/004266.tif,साधु
Dataset/clean/004267.tif,Dataset/noisy/004267.tif,प्रथमः।
Dataset/clean/004268.tif,Dataset/noisy/004268.tif,छांरौग्योपनिनिषद्विवरणे
Dataset/clean/004269.tif,Dataset/noisy/004269.tif,पादशिष्यस्पपरमहंस
Dataset/clean/004270.tif,Dataset/noisy/004270.tif,१७॥
Dataset/clean/004271.tif,Dataset/noisy/004271.tif,साधुत्वसमस्ते
Dataset/clean/004272.tif,Dataset/noisy/004272.tif,साम्न्यभिधीयते।न
Dataset/clean/004273.tif,Dataset/noisy/004273.tif,सामेत्युपास्त
Dataset/clean/004274.tif,Dataset/noisy/004274.tif,त्साधुशब्द:
Dataset/clean/004275.tif,Dataset/noisy/004275.tif,शोभन
Dataset/clean/004276.tif,Dataset/noisy/004276.tif,लोकेसाधुशोभनमनवद्यंप्रसिर्द्वत
Dataset/clean/004277.tif,Dataset/noisy/004277.tif,त्ततेकुशलाः
Dataset/clean/004278.tif,Dataset/noisy/004278.tif,शबुस्प॥ननुपूर्व
Dataset/clean/004279.tif,Dataset/noisy/004279.tif,समस्तेसान्निसाधुदृष्टिविधिपरत्वान्नपूर्वोक्तोपासन
Dataset/clean/004280.tif,Dataset/noisy/004280.tif,उपासर्नसाधु
Dataset/clean/004281.tif,Dataset/noisy/004281.tif,सामैकदेशसं
Dataset/clean/004282.tif,Dataset/noisy/004282.tif,बद्व​मेवत
Dataset/clean/004283.tif,Dataset/noisy/004283.tif,विषयाएपुपासनानिव
Dataset/clean/004284.tif,Dataset/noisy/004284.tif,त्पारम
Dataset/clean/004285.tif,Dataset/noisy/004285.tif,तेश्र्क्ततिः
Dataset/clean/004286.tif,Dataset/noisy/004286.tif,युर्क्तत्घे
Dataset/clean/004287.tif,Dataset/noisy/004287.tif,कदे
Dataset/clean/004288.tif,Dataset/noisy/004288.tif,सर्वावयच
Dataset/clean/004289.tif,Dataset/noisy/004289.tif,कस्पसाप्त
Dataset/clean/004290.tif,Dataset/noisy/004290.tif,कस्पचेत्पर्थ:
Dataset/clean/004291.tif,Dataset/noisy/004291.tif,खल्विति
Dataset/clean/004292.tif,Dataset/noisy/004292.tif,दित्पयेदानी
Dataset/clean/004293.tif,Dataset/noisy/004293.tif,समस्ते
Dataset/clean/004294.tif,Dataset/noisy/004294.tif,त्त्पामी
Dataset/clean/004295.tif,Dataset/noisy/004295.tif,वाक्यार्लकारार्थ
Dataset/clean/004296.tif,Dataset/noisy/004296.tif,॥
Dataset/clean/004297.tif,Dataset/noisy/004297.tif,सर्वयापि
Dataset/clean/004298.tif,Dataset/noisy/004298.tif,समस्तस्प
Dataset/clean/004299.tif,Dataset/noisy/004299.tif,सम्ति
Dataset/clean/004300.tif,Dataset/noisy/004300.tif,भात्तरविषयमुपासनमुक्तं
Dataset/clean/004301.tif,Dataset/noisy/004301.tif,॥
Dataset/clean/004302.tif,Dataset/noisy/004302.tif,प्रपावकः
Dataset/clean/004303.tif,Dataset/noisy/004303.tif,कृतौ
Dataset/clean/004304.tif,Dataset/noisy/004304.tif,शंकरभगवतः
Dataset/clean/004305.tif,Dataset/noisy/004305.tif,दिसर्व
Dataset/clean/004306.tif,Dataset/noisy/004306.tif,विर्भूतं
Dataset/clean/004307.tif,Dataset/noisy/004307.tif,दर्शनश्रवणम
Dataset/clean/004308.tif,Dataset/noisy/004308.tif,नुपलभमान
Dataset/clean/004309.tif,Dataset/noisy/004309.tif,ब्दा
Dataset/clean/004310.tif,Dataset/noisy/004310.tif,गाद्युपाधिभिः
Dataset/clean/004311.tif,Dataset/noisy/004311.tif,तल्लक्षमुच्यते
Dataset/clean/004312.tif,Dataset/noisy/004312.tif,ब्रह्म
Dataset/clean/004313.tif,Dataset/noisy/004313.tif,महत्सर्व
Dataset/clean/004314.tif,Dataset/noisy/004314.tif,वा
Dataset/clean/004315.tif,Dataset/noisy/004315.tif,आविः
Dataset/clean/004316.tif,Dataset/noisy/004316.tif,ह्यात्मा
Dataset/clean/004317.tif,Dataset/noisy/004317.tif,विद्धि
Dataset/clean/004318.tif,Dataset/noisy/004318.tif,म्य
Dataset/clean/004319.tif,Dataset/noisy/004319.tif,देवाक्षरं
Dataset/clean/004320.tif,Dataset/noisy/004320.tif,चेतसा
Dataset/clean/004321.tif,Dataset/noisy/004321.tif,तद्भागवतेन
Dataset/clean/004322.tif,Dataset/noisy/004322.tif,संधयित
Dataset/clean/004323.tif,Dataset/noisy/004323.tif,पवााशंसंन्निहितं
Dataset/clean/004324.tif,Dataset/noisy/004324.tif,शंशे
Dataset/clean/004325.tif,Dataset/noisy/004325.tif,प्रणवोधनुः
Dataset/clean/004326.tif,Dataset/noisy/004326.tif,सो
Dataset/clean/004327.tif,Dataset/noisy/004327.tif,लक्ष्यंत
Dataset/clean/004328.tif,Dataset/noisy/004328.tif,त्वात्
Dataset/clean/004329.tif,Dataset/noisy/004329.tif,दर्शनश्रवणादिप्रकारै
Dataset/clean/004330.tif,Dataset/noisy/004330.tif,३२
Dataset/clean/004331.tif,Dataset/noisy/004331.tif,मु.मा
Dataset/clean/004332.tif,Dataset/noisy/004332.tif,तिरे
Dataset/clean/004333.tif,Dataset/noisy/004333.tif,स्त
Dataset/clean/004334.tif,Dataset/noisy/004334.tif,यो
Dataset/clean/004335.tif,Dataset/noisy/004335.tif,रूक्ष्म
Dataset/clean/004336.tif,Dataset/noisy/004336.tif,स्थूल
Dataset/clean/004337.tif,Dataset/noisy/004337.tif,सदस
Dataset/clean/004338.tif,Dataset/noisy/004338.tif,शिष्याअव
Dataset/clean/004339.tif,Dataset/noisy/004339.tif,थहे
Dataset/clean/004340.tif,Dataset/noisy/004340.tif,जान
Dataset/clean/004341.tif,Dataset/noisy/004341.tif,॥
Dataset/clean/004342.tif,Dataset/noisy/004342.tif,स
Dataset/clean/004343.tif,Dataset/noisy/004343.tif,ब्रह्मणि
Dataset/clean/004344.tif,Dataset/noisy/004344.tif,व
Dataset/clean/004345.tif,Dataset/noisy/004345.tif,षादिक्रिया
Dataset/clean/004346.tif,Dataset/noisy/004346.tif,परं
Dataset/clean/004347.tif,Dataset/noisy/004347.tif,व्यतिरिक्तं
Dataset/clean/004348.tif,Dataset/noisy/004348.tif,यं
Dataset/clean/004349.tif,Dataset/noisy/004349.tif,नित्यत्वात्प्रार्थनी
Dataset/clean/004350.tif,Dataset/noisy/004350.tif,सर्वस्य
Dataset/clean/004351.tif,Dataset/noisy/004351.tif,हि
Dataset/clean/004352.tif,Dataset/noisy/004352.tif,तदेव
Dataset/clean/004353.tif,Dataset/noisy/004353.tif,वरणीयं
Dataset/clean/004354.tif,Dataset/noisy/004354.tif,वरेण्ये
Dataset/clean/004355.tif,Dataset/noisy/004355.tif,वातू
Dataset/clean/004356.tif,Dataset/noisy/004356.tif,णाभा
Dataset/clean/004357.tif,Dataset/noisy/004357.tif,के
Dataset/clean/004358.tif,Dataset/noisy/004358.tif,अप्रमत्तेनवेद्यव्यं
Dataset/clean/004359.tif,Dataset/noisy/004359.tif,भ्यायम्य
Dataset/clean/004360.tif,Dataset/noisy/004360.tif,॥
Dataset/clean/004361.tif,Dataset/noisy/004361.tif,सानिशितं
Dataset/clean/004362.tif,Dataset/noisy/004362.tif,व्द्य
Dataset/clean/004363.tif,Dataset/noisy/004363.tif,सदसतोर्मूर्त्तामूर्त्तयोः
Dataset/clean/004364.tif,Dataset/noisy/004364.tif,त्स्वरूपं
Dataset/clean/004365.tif,Dataset/noisy/004365.tif,सर्व
Dataset/clean/004366.tif,Dataset/noisy/004366.tif,एतद्यदास्पदं
Dataset/clean/004367.tif,Dataset/noisy/004367.tif,मर्पितं
Dataset/clean/004368.tif,Dataset/noisy/004368.tif,गछथत​दात्मभूतंभवतां
Dataset/clean/004369.tif,Dataset/noisy/004369.tif,शब्दात्समस्तमेतदत्रैव
Dataset/clean/004370.tif,Dataset/noisy/004370.tif,घच्चनिमिषच्च
Dataset/clean/004371.tif,Dataset/noisy/004371.tif,निभे
Dataset/clean/004372.tif,Dataset/noisy/004372.tif,च्चयं
Dataset/clean/004373.tif,Dataset/noisy/004373.tif,प्राणतीति
Dataset/clean/004374.tif,Dataset/noisy/004374.tif,सक्ष्यादिप्राणनू
Dataset/clean/004375.tif,Dataset/noisy/004375.tif,च्चल
Dataset/clean/004376.tif,Dataset/noisy/004376.tif,त्रास्मिन्ब्रह्मण्येतत्संर्वसमर्पितंसं
Dataset/clean/004377.tif,Dataset/noisy/004377.tif,प्रवेशितंरथनाभावि
Dataset/clean/004378.tif,Dataset/noisy/004378.tif,हत्पद
Dataset/clean/004379.tif,Dataset/noisy/004379.tif,पदार्थास्यद
Dataset/clean/004380.tif,Dataset/noisy/004380.tif,॥
Dataset/clean/004381.tif,Dataset/noisy/004381.tif,द्र​दयेत
Dataset/clean/004382.tif,Dataset/noisy/004382.tif,द्र​
Dataset/clean/004383.tif,Dataset/noisy/004383.tif,सल्लक्ष्यते
Dataset/clean/004384.tif,Dataset/noisy/004384.tif,वद्भासते
Dataset/clean/004385.tif,Dataset/noisy/004385.tif,श्रुत्यंतरात्य
Dataset/clean/004386.tif,Dataset/noisy/004386.tif,ज्वन्ह
Dataset/clean/004387.tif,Dataset/noisy/004387.tif,महत्वात् प
